sentenceIndex,totalReadingTime,Index,Word
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,0,13.0, frâne 
103.0,754,13.0, frâne 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,0,14.0, funcționează 
103.0,491,14.0, funcționează 
103.0,0,15.0, doar 
103.0,0,15.0, doar 
103.0,0,15.0, doar 
103.0,0,15.0, doar 
103.0,255,15.0, doar 
103.0,0,16.0, într-o 
103.0,0,16.0, într-o 
103.0,0,16.0, într-o 
103.0,0,16.0, într-o 
103.0,0,16.0, într-o 
103.0,296,16.0, într-o 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,0,17.0, anumită 
103.0,453,17.0, anumită 
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,0,18.0," poziție, "
103.0,406,18.0," poziție, "
103.0,0,19.0, așa 
103.0,0,19.0, așa 
103.0,0,19.0, așa 
103.0,199,19.0, așa 
103.0,0,20.0," că, "
103.0,100,20.0," că, "
103.0,0,21.0, în 
103.0,91,21.0, în 
103.0,0,22.0, timpul 
103.0,0,22.0, timpul 
103.0,0,22.0, timpul 
103.0,0,22.0, timpul 
103.0,0,22.0, timpul 
103.0,309,22.0, timpul 
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,0,23.0," dezasamblării, "
103.0,746,23.0," dezasamblării, "
103.0,0,22.0, timpul 
103.0,104,22.0, timpul 
103.0,50,28.0, orificii 
103.0,47,26.0, rețineți 
103.0,47,25.0, să 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,0,24.0, trebuie 
103.0,702,24.0, trebuie 
