responseTime,Index,mousePositionX,mousePositionY,Word,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,response,experiment_start_time,experiment_end_time,experiment_duration
,,,,,,,,,,,,
1799,-1,347,230,NA,NA,NA,NA,NA,NA,1740035208062,1740039019278,3811216
12597,20,846,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12658,20,854,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12719,20,858,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12781,20,862,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12843,20,868,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12904,20,872,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
12965,20,874,170,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
13027,20,876,172,articulații.,149.16667175293,824.833312988281,173.966659545898,908.633316040039,NA,null,null,null
17624,NA,NA,NA,NA,NA,NA,NA,NA,Da,null,null,null
1120,-1,340,161,NA,NA,NA,NA,NA,NA,null,null,null
1182,-1,351,150,NA,NA,NA,NA,NA,NA,null,null,null
1243,-1,358,140,NA,NA,NA,NA,NA,NA,null,null,null
1303,-1,361,135,NA,NA,NA,NA,NA,NA,null,null,null
1366,-1,366,130,NA,NA,NA,NA,NA,NA,null,null,null
1429,-1,379,126,NA,NA,NA,NA,NA,NA,null,null,null
1489,-1,389,126,NA,NA,NA,NA,NA,NA,null,null,null
1552,-1,403,126,NA,NA,NA,NA,NA,NA,null,null,null
1614,0,414,123,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1674,0,419,123,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1725,0,426,123,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1790,0,434,123,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1842,0,449,124,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1892,0,458,126,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
1957,0,467,128,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2008,0,482,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2058,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2108,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2159,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2209,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2259,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2309,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2359,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2409,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2474,0,483,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2525,0,478,130,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2590,0,468,131,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2641,0,456,131,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2707,0,439,128,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2758,0,437,128,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2823,0,446,125,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2873,0,486,125,Calcularea,109.16667175293,407.466674804688,133.966659545898,500.100021362305,NA,null,null,null
2925,1,528,125,unor,109.16667175293,500.100006103516,133.966659545898,545.33332824707,NA,null,null,null
2975,1,530,125,unor,109.16667175293,500.100006103516,133.966659545898,545.33332824707,NA,null,null,null
3026,1,530,125,unor,109.16667175293,500.100006103516,133.966659545898,545.33332824707,NA,null,null,null
3090,1,540,128,unor,109.16667175293,500.100006103516,133.966659545898,545.33332824707,NA,null,null,null
3141,2,560,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3206,2,565,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3257,2,568,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3307,2,574,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3358,2,584,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3424,2,595,133,astfel,109.16667175293,545.333312988281,133.966659545898,596.233322143555,NA,null,null,null
3473,3,606,133,de,109.16667175293,596.233337402344,133.966659545898,622.133331298828,NA,null,null,null
3524,3,618,133,de,109.16667175293,596.233337402344,133.966659545898,622.133331298828,NA,null,null,null
3590,4,634,133,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3641,4,649,133,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3702,4,659,133,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3765,4,664,131,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3826,4,670,131,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3888,4,675,130,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
3950,4,682,130,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
4012,4,691,130,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
4075,4,699,130,capacități,109.16667175293,622.13330078125,133.966659545898,707.749969482422,NA,null,null,null
4135,5,710,130,și,109.16667175293,707.75,133.966659545898,725.699996948242,NA,null,null,null
4197,6,726,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
4259,6,738,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
4320,6,745,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
4382,6,749,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
4444,6,751,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
4507,7,753,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4569,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4631,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4694,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4756,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4818,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4880,7,754,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
4941,6,746,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
5003,6,743,130,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
5066,6,732,128,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
5128,6,732,128,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
5190,6,733,127,fie,109.16667175293,725.700012207031,133.966659545898,751.366683959961,NA,null,null,null
5253,7,755,126,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5314,7,778,126,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5376,7,795,130,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5438,7,804,131,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5500,7,810,132,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5562,7,819,132,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5623,7,829,132,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5686,7,838,132,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5748,7,845,132,exploatarea,109.16667175293,751.36669921875,133.966659545898,855.983367919922,NA,null,null,null
5810,8,858,130,"lor,",109.16667175293,855.983337402344,133.966659545898,885.566665649414,NA,null,null,null
5871,8,862,130,"lor,",109.16667175293,855.983337402344,133.966659545898,885.566665649414,NA,null,null,null
5933,8,870,129,"lor,",109.16667175293,855.983337402344,133.966659545898,885.566665649414,NA,null,null,null
5995,8,882,126,"lor,",109.16667175293,855.983337402344,133.966659545898,885.566665649414,NA,null,null,null
6058,9,893,124,fie,109.16667175293,885.566650390625,133.966659545898,911.233322143555,NA,null,null,null
6119,9,902,124,fie,109.16667175293,885.566650390625,133.966659545898,911.233322143555,NA,null,null,null
6182,10,917,124,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6246,10,926,125,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6308,10,933,126,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6368,10,939,127,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6431,10,950,129,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6492,10,953,130,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6555,10,957,130,luarea,109.16667175293,911.233337402344,133.966659545898,969.100006103516,NA,null,null,null
6617,11,972,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6679,11,980,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6741,11,989,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6804,11,999,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6865,11,1009,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6926,11,1016,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
6988,11,1024,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
7048,11,1034,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
7110,11,1042,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
7172,11,1048,130,măsurilor,109.16667175293,969.099975585938,133.966659545898,1050.81663513184,NA,null,null,null
7232,-1,1051,130,NA,NA,NA,NA,NA,NA,null,null,null
7294,-1,1052,135,NA,NA,NA,NA,NA,NA,null,null,null
7356,22,1035,152,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
7419,20,909,161,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
7480,19,836,160,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
7541,18,772,160,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
7602,16,640,160,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
7665,13,518,160,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
7727,12,477,160,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
7789,12,470,160,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
7852,12,423,164,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
7913,-1,388,164,NA,NA,NA,NA,NA,NA,null,null,null
7974,-1,382,164,NA,NA,NA,NA,NA,NA,null,null,null
8037,-1,382,164,NA,NA,NA,NA,NA,NA,null,null,null
8100,-1,386,163,NA,NA,NA,NA,NA,NA,null,null,null
8160,-1,402,164,NA,NA,NA,NA,NA,NA,null,null,null
8224,12,420,167,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8287,12,435,169,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8348,12,445,169,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8410,12,455,169,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8472,12,466,169,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8534,12,486,169,necesare,149.16667175293,407.466674804688,173.966659545898,488.133346557617,NA,null,null,null
8595,13,505,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8657,13,507,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8719,13,507,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8781,13,514,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8843,13,524,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8905,13,530,169,pentru,149.16667175293,488.133331298828,173.966659545898,550.199996948242,NA,null,null,null
8966,14,551,169,a,149.16667175293,550.200012207031,173.966659545898,564.983352661133,NA,null,null,null
9030,15,567,169,le,149.16667175293,564.983337402344,173.966659545898,584.466659545898,NA,null,null,null
9092,15,575,169,le,149.16667175293,564.983337402344,173.966659545898,584.466659545898,NA,null,null,null
9153,15,579,169,le,149.16667175293,564.983337402344,173.966659545898,584.466659545898,NA,null,null,null
9215,16,592,169,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9277,16,607,169,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9339,16,614,169,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9401,16,620,169,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9462,16,629,169,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9524,16,633,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9587,16,634,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9640,16,634,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9691,16,634,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9741,16,634,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9806,16,636,167,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9856,16,638,167,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9907,16,641,167,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
9958,16,642,166,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10008,16,642,166,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10058,16,642,166,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10124,16,642,166,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10190,16,644,166,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10257,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10307,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10358,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10407,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10458,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10509,16,646,163,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10573,16,650,162,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10623,16,666,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10675,16,667,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10726,16,667,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10790,16,668,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10840,16,668,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10891,16,668,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10941,16,668,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
10992,16,669,158,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11042,16,670,160,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11107,16,671,161,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11157,16,671,161,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11223,16,674,165,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11274,16,674,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11324,16,674,168,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11374,16,679,170,contracara,149.16667175293,584.466674804688,173.966659545898,679.350021362305,NA,null,null,null
11424,17,694,176,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11475,17,697,178,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11525,17,697,178,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11591,17,698,178,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11656,17,698,178,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11717,17,698,178,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11780,17,698,176,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11842,17,698,173,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11903,17,700,170,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
11966,17,700,170,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
12028,17,700,170,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
12092,17,702,170,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
12152,17,718,170,reprezintă,149.16667175293,679.349975585938,173.966659545898,770.183303833008,NA,null,null,null
12215,18,775,177,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12276,18,777,177,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12339,18,777,177,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12401,18,777,177,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12463,18,779,176,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12526,18,781,176,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12587,18,782,175,o,149.16667175293,770.183349609375,173.966659545898,785.750015258789,NA,null,null,null
12650,19,786,174,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
12712,19,788,174,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
12773,19,788,174,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
12835,19,788,174,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
12897,19,795,173,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
12959,19,829,178,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13021,19,834,178,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13084,19,834,178,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13147,19,834,178,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13210,19,837,177,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13271,19,839,173,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13332,19,842,172,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13393,19,857,170,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13455,19,871,165,problemă,149.16667175293,785.75,173.966659545898,872.25,NA,null,null,null
13518,20,878,164,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13580,20,897,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13641,20,904,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13707,20,904,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13757,20,904,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13807,20,904,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13857,20,914,166,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13924,20,939,171,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
13974,20,960,174,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14039,20,966,175,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14091,20,969,177,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14142,20,970,177,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14192,20,970,177,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14258,20,971,177,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
14323,21,982,175,în,149.16667175293,972.11669921875,173.966659545898,992.566696166992,NA,null,null,null
14374,22,994,174,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14424,22,1003,172,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14474,22,1010,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14524,22,1011,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14591,22,1011,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14641,22,1012,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14707,22,1012,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14758,22,1013,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14823,22,1016,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14874,22,1020,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
14941,22,1024,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15006,22,1027,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15057,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15108,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15158,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15209,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15258,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15308,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15359,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15409,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15458,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15509,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15559,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15609,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15672,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15734,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15797,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15859,22,1030,169,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15920,22,1030,170,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
15982,22,1013,178,ingineria,149.16667175293,992.566650390625,173.966659545898,1067.49998474121,NA,null,null,null
16045,20,914,183,importantă,149.16667175293,872.25,173.966659545898,972.116668701172,NA,null,null,null
16106,-1,837,186,NA,NA,NA,NA,NA,NA,null,null,null
16168,-1,788,200,NA,NA,NA,NA,NA,NA,null,null,null
16228,-1,724,206,NA,NA,NA,NA,NA,NA,null,null,null
16291,-1,618,201,NA,NA,NA,NA,NA,NA,null,null,null
16351,24,517,201,electrice.,189.16667175293,496.516662597656,213.966659545898,572.283340454102,NA,null,null,null
16414,23,434,202,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16477,23,429,202,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16538,23,427,204,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16600,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16661,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16723,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16785,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16849,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16910,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
16974,23,422,205,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
17036,23,425,202,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
17098,23,425,202,circuitelor,189.16667175293,407.466674804688,213.966659545898,496.516677856445,NA,null,null,null
